,pred
6777,1925432.4897825979
6778,757047.5804005668
6779,226474.25668715336
6780,277936.3866490715
6781,405652.6431353963
6782,874582.2885970051
6783,987262.5220817765
6784,1195962.3673260685
6785,348179.01150839846
6786,1425987.1729283223
6787,424614.8632461118
6788,257281.79457564926
6789,1308712.1658927004
6790,351506.32921268215
6791,690960.5296987302
6792,870770.2831668443
6793,1151527.345385513
6794,965533.4281018805
6795,398451.5430479218
6796,1464971.6995585249
6797,624894.1915022789
6798,732839.878002591
6799,1042776.7048160988
6800,593975.6702646723
6801,765125.3907625498
6802,597538.6960609584
6803,882098.9902982168
6804,445681.1041932571
6805,882573.5772265238
6806,399196.9536829005
6807,1024420.190558366
6808,1051423.064275041
6809,857658.0662609888
6810,935956.8723003721
6811,333495.3652601628
6812,2430317.748087126
6813,953016.5292195356
6814,740825.84963254
6815,281690.4669717966
6816,403991.576926625
6817,437945.51985794975
6818,1956131.4228260398
6819,528006.8314291487
6820,574495.6658448604
6821,241222.5884703258
6822,1092848.200448981
6823,761746.9741829021
6824,414033.1421506468
6825,522108.7905313049
6826,1047363.829328359
6827,531801.0543729087
6828,391433.2199690837
6829,431937.37866176007
6830,195255.5472625883
6831,910620.0984982997
6832,235772.4978094031
6833,273544.4598503925
6834,3146900.777733961
6835,507623.84791286633
6836,681168.8955587775
6837,1648468.1875054478
6838,547179.1556985839
6839,542046.9544348296
6840,978569.534079634
6841,1549525.7338080953
6842,446809.96317396086
6843,364278.4786525712
6844,372168.6887923359
6845,627390.7003561242
6846,1266039.462450426
6847,625252.6528986299
6848,330175.74164441065
6849,1909093.023686639
6850,514008.9913650312
6851,509806.7781206245
6852,508217.06555119186
6853,212765.5183256009
6854,151392.4181508944
6855,433512.1737034489
6856,381230.33595051564
6857,663642.9984374316
6858,1526792.2260206589
6859,892837.0863056831
6860,472109.32503054116
6861,633793.7190632503
6862,1022186.2873462981
6863,169120.55415979493
6864,425730.48016682616
6865,786375.5979615732
6866,424468.9766458599
6867,704569.8971324202
6868,413637.4771547014
6869,379732.58682657214
6870,444446.87301311875
6871,741208.7163108552
6872,904912.9906440408
6873,304322.06901417056
6874,228350.62940979403
6875,380889.719264885
6876,181201.9061965585
6877,937290.122429467
6878,164494.4506656017
6879,1986217.6328207094
6880,303047.31455779186
6881,646978.3525865616
6882,192177.05254854553
6883,355705.8280300105
6884,1354470.9268126492
6885,886345.9608940096
6886,1063544.5411247583
6887,328337.2390484939
6888,526562.2016302512
6889,326447.6940976019
6890,419748.1727453719
6891,1073038.6546634042
6892,217223.74538002335
6893,949098.062131012
6894,1897361.5015779168
6895,335930.3878622641
6896,924777.6720457106
6897,195033.29412489428
6898,719975.5674894402
6899,742391.1666518188
6900,563590.9814820231
6901,892763.7483566974
6902,687100.7641297408
6903,611288.6195736481
6904,421158.3135613024
6905,886939.3351025379
6906,347638.80588117003
6907,2200463.571558227
6908,967681.5169745191
6909,149244.69914540526
6910,1092003.4795779719
6911,2030668.0570484118
6912,494498.27337313746
6913,400922.1934553004
6914,749337.1917751553
6915,202366.74657539444
6916,1468775.4814857477
6917,440319.36101356626
6918,400918.4812760994
6919,584483.1395661752
6920,970003.5851589707
6921,621301.7107986817
6922,1841774.724237801
6923,300446.7332521335
6924,750279.6293245697
6925,814006.3734508437
6926,210834.04757345392
6927,1131616.6739387817
6928,401247.27332880715
6929,684018.6090572207
6930,136607.4311344518
6931,445751.73583042255
6932,992871.4425025713
6933,432727.9556643048
6934,228239.1318554992
6935,542082.200755904
6936,529195.8829667985
6937,466342.16126142227
6938,1274475.93541835
6939,465314.1776795205
6940,892763.7483566974
6941,867421.903986802
6942,1414025.9153194416
6943,875653.3775204961
6944,219400.1042116591
6945,537111.9011966541
6946,276308.90293328464
6947,961647.3650690189
6948,868027.2310451535
6949,635853.3468815209
6950,796416.8517567405
6951,499936.67548836913
6952,591112.0805544913
6953,1061151.5734367105
6954,463602.65798076004
6955,607786.2815791514
6956,422874.12270254386
6957,316163.90794222936
6958,810095.0795065236
6959,338129.5596988001
6960,1286815.1145873284
6961,748186.9499844486
6962,787965.2471635541
6963,2182140.3584997696
6964,1429588.9835360453
6965,1182222.1753717442
6966,451803.3768670302
6967,918329.9066332979
6968,1045998.6425191197
6969,2077955.0088906153
6970,1235730.5498643646
6971,367195.70226948784
6972,416192.9196725336
6973,579954.0132405654
6974,985677.2439601432
6975,731112.4896719276
6976,746262.2508974306
6977,734092.5859451939
6978,754397.2113104969
6979,352249.7867124648
6980,223845.29664516659
6981,432697.8019654574
6982,457737.71758327365
6983,571384.9916951178
6984,447748.66729416756
6985,1460509.493242663
6986,552692.7539765898
6987,401016.7391255989
6988,843649.1039987775
6989,1124584.1195944436
6990,759932.7213704503
6991,290455.3951031063
6992,381638.0351693799
6993,1223154.9749626638
6994,286791.21202801244
6995,184002.49796411756
6996,745521.9070263512
6997,746988.1217392999
6998,387181.339702238
6999,189954.95157406546
7000,692093.4123464515
7001,415623.1741123389
7002,366191.67295328376
7003,356652.5131647848
7004,607786.2815791514
7005,224004.33848743216
7006,332994.58742373885
7007,355091.0872370236
7008,349331.36844335834
7009,997997.708053279
7010,935956.8723003721
7011,563268.9103440738
7012,397890.86731422873
7013,427506.0735318478
7014,690395.2760603125
7015,491915.2586634809
7016,207441.52251172834
7017,757308.0002484678
7018,897205.2238845878
7019,388969.60405903996
7020,901893.2279090734
7021,314183.7987150259
7022,526178.6312232473
7023,576782.9302663709
7024,1137515.8631444268
7025,358381.5032342554
7026,430904.65178900433
7027,708349.0155440171
7028,273756.18904611253
7029,262113.47381048932
7030,439930.31802374
7031,199839.05351535176
7032,905567.8434981685
7033,585761.9653455478
7034,448079.89621528576
7035,157313.31007607476
7036,1099784.7818838097
7037,786717.6966829869
7038,196502.92803431893
7039,269963.2795897551
7040,632837.5901065853
7041,811284.5883001147
7042,508889.5822325385
7043,965695.6482464724
7044,561102.5067774104
7045,699366.1279312227
7046,433785.8227351022
7047,377700.3969620767
7048,605726.2192316812
7049,352742.6641510126
7050,534547.3078399248
7051,429256.24747180776
7052,538352.2687738354
7053,769882.3882652993
7054,668613.3608476112
7055,717369.7566607798
7056,1101589.8617729484
7057,397078.5816607173
7058,640438.2920343884
7059,603451.989411934
7060,423681.93664510327
7061,904486.2812190994
7062,1019220.3683830336
7063,1468573.107180203
7064,299698.8785711143
7065,545965.3643898593
7066,788057.9065601252
7067,946254.993274327
7068,395088.2062726895
7069,1578587.9552527994
7070,422310.67557646666
7071,380889.5691178767
7072,800178.7466574039
7073,582111.509405831
7074,387495.68059675995
7075,556365.7646581179
7076,658734.4342883812
7077,376631.78290616604
7078,228825.53735492236
7079,303360.91371974006
7080,639899.3969719621
7081,500579.7697733663
7082,1437894.1150197221
7083,1644243.5087748684
7084,621009.4964656661
7085,733385.2871440048
7086,1553708.1748503817
7087,1322256.2603254744
7088,363084.1652977171
7089,572352.2837706513
7090,1266497.4787257942
7091,1165122.1312888577
7092,191533.86269957182
7093,262720.36718495557
7094,1697701.790043923
7095,717393.2477796135
7096,520827.7723007086
7097,210834.04757345392
7098,910536.7541544075
7099,772739.3465233349
7100,509250.72678049305
7101,992354.2416815006
7102,239536.0089613908
7103,612244.602390502
7104,1216249.0314477237
7105,718010.3015863597
7106,393668.0826181443
7107,719975.5674894402
7108,890712.9794231311
7109,1782855.328024716
7110,1332697.2909463162
7111,440099.45270990557
7112,861800.4207454699
7113,177254.34448542006
7114,418613.9024807933
7115,897335.6131734601
7116,971090.2527017201
7117,423415.26943043823
7118,370454.22885527916
7119,1303262.9169349193
7120,363179.9435041597
7121,747558.0837734826
7122,330075.866471036
7123,554277.8016828736
7124,854318.9556127026
7125,2582507.916296491
7126,289254.9134616061
7127,522025.182718419
7128,351021.93977024674
7129,860001.1023667393
7130,312388.68864801846
7131,1030981.5412710536
7132,333910.54861990386
7133,761518.3086336242
7134,430318.622478646
7135,735804.8913977472
7136,503969.65639071516
7137,1382229.4578839273
7138,281458.1180519111
7139,782698.2588737247
7140,359578.8797169894
7141,785653.2273932273
7142,709454.7000806569
7143,575407.5162088976
7144,964535.5184849428
7145,384916.69722719106
7146,594891.4459783331
7147,414256.16112905095
7148,618824.0931485766
7149,491405.7826649318
7150,544004.2004956641
7151,301366.68854545924
7152,489716.9005531922
7153,138145.6852671504
7154,187469.55910063125
7155,1571609.8971307816
7156,651565.6042808273
7157,487359.23666787177
7158,589710.1186097515
7159,570841.9178811715
7160,444389.8962835347
7161,464006.31587772374
7162,1202780.4944428501
7163,824717.7806740042
7164,348509.4882924643
7165,623597.5344905729
7166,3171850.998310348
7167,709183.5503770522
7168,556351.5788211214
7169,983291.6478784544
7170,1645866.0103504162
7171,225492.19958593632
7172,820201.937222913
7173,265051.6722839987
7174,1488859.6246919283
7175,231032.93813347336
7176,717958.168116565
7177,1028251.3420823612
7178,537111.9011966541
7179,846450.8580485372
7180,1343260.153096466
7181,618357.4328371354
7182,1051423.064275041
7183,710778.3374884138
7184,443434.79058832023
7185,1201304.3421118942
7186,353189.62184690137
7187,345427.2305334152
7188,1160448.2336380251
7189,290455.3951031063
7190,1675173.8053109837
7191,459583.02719116566
7192,934162.2356331507
7193,1231017.8440275067
7194,433254.6663580467
7195,443655.6475328413
7196,396808.49702291994
7197,527148.5642117892
7198,723350.0783963773
7199,551316.200791243
7200,432437.3059936459
7201,1108071.19141991
7202,1317024.615862488
7203,404485.49379780726
7204,145873.27147096087
7205,1059968.318979527
7206,1003703.40305117
7207,2268324.7584250206
7208,3159079.357006139
7209,961247.2233465868
7210,437487.2886926982
7211,266586.9993378754
7212,344718.692020014
7213,365416.3667484285
7214,493279.7575621759
7215,460030.3999684923
7216,752964.6868415747
7217,280354.1102706819
7218,782674.8838293303
7219,780441.834237126
7220,1748460.013311767
7221,683646.0317539879
7222,373761.8939214887
7223,518837.3208712386
7224,641072.5763502624
7225,245583.79909009527
7226,670578.7601658527
7227,209084.87297080192
7228,635661.7703820732
7229,504501.194125289
7230,997604.5224268534
7231,470477.7538471579
7232,424680.57438638166
7233,587149.6002685927
7234,361739.6876922873
7235,469117.8303711651
7236,743345.1931841456
7237,1672325.752681681
7238,1569250.8323586602
7239,602510.1848313299
7240,867028.1731795672
7241,731214.2340295637
7242,357373.58266351646
7243,661180.9749677989
7244,813456.9081192637
7245,145060.48257300115
7246,1121213.1336854254
7247,254147.0667385062
7248,726091.3058229254
7249,790401.5515625966
7250,314053.7862471185
7251,211075.01657965055
7252,1265374.0852737455
7253,1197674.2409666022
7254,475390.30104597314
7255,1031412.16826507
7256,630908.9830529335
7257,422042.9085523794
7258,374254.4096811322
7259,650199.4909510909
7260,427328.76006200036
7261,311011.96397580905
7262,844438.7058686258
7263,1136348.7072569758
7264,761747.1453362156
7265,593975.6702646723
7266,202482.44003488694
7267,417695.02669621777
7268,435696.1079905733
7269,180316.8462337139
7270,645172.4972123584
7271,478307.1815595851
7272,900780.8245182796
7273,722546.7129320798
7274,1061526.6705894044
7275,492771.7856853559
7276,374409.2840937502
7277,333683.20933553466
7278,1044108.1701745411
7279,402557.7434512445
7280,1689013.0296096443
7281,306509.54123502155
7282,620166.1163898375
7283,598255.9318627334
7284,449549.37684801687
7285,970925.7205149579
7286,505666.61079999025
7287,835941.9986615927
7288,532426.2405934972
7289,360106.609502104
7290,269979.059797545
7291,541292.9008180805
7292,987862.4261734106
7293,1045214.7013889741
7294,402917.73148222134
7295,176616.97380854303
7296,817397.5911363489
7297,291397.7920705319
7298,589710.1186097515
7299,818347.9235876678
7300,635095.7428692273
7301,169970.46670060937
7302,191256.97008376513
7303,206512.3986606529
7304,148255.09368660068
7305,1039334.9620916994
7306,947872.3032774611
7307,863285.6798295098
7308,1049504.4693256037
7309,1891216.0410056948
7310,767905.9533328196
7311,175831.55932923607
7312,626698.4146785523
7313,902510.1355544211
7314,256776.3528703451
7315,987097.7537553867
7316,860926.5076066058
7317,897897.6578642399
7318,393928.15668657207
7319,957894.9908774146
7320,805945.4820459409
7321,314539.29934708873
7322,1198243.6720316052
7323,333373.8537496297
7324,392548.9105745899
7325,860581.6571391321
7326,267419.6231616355
7327,386753.7308715908
7328,254158.2271492079
7329,533968.0449041749
7330,1286947.934819102
7331,2751041.3785757115
7332,857260.8446002484
7333,280718.7985488163
7334,273536.81719674007
7335,446722.23209084425
7336,747764.7322148941
7337,720113.6640220301
7338,514841.41132917267
7339,300178.62743188825
7340,137946.36565219203
7341,953341.7457536545
7342,371944.14410100505
7343,518043.85130638094
7344,1307673.9890234272
7345,1680073.6366350055
7346,296872.1403078756
7347,275717.35654938145
7348,599271.2833027426
7349,734716.1144936279
7350,313478.8928973214
7351,582434.6258851473
7352,507589.7839899896
7353,593303.4283023092
7354,280718.7985488163
7355,615352.9116979563
7356,904655.9471954738
7357,827841.2112636128
7358,599671.0061820672
7359,1044408.6420601505
7360,600354.6095384969
7361,496272.2182504226
7362,574747.9443098126
7363,843027.2278053637
7364,996932.2074753903
7365,485484.87892857497
7366,248957.63925435182
7367,1055747.6400107841
7368,461050.0420520287
7369,955254.1685463558
7370,604101.4085067209
7371,1790084.9478173144
7372,290239.31040907773
7373,803924.3062550924
7374,202027.64868264738
7375,465458.55194854166
7376,361639.43302706064
7377,862194.8774586923
7378,516560.86595006846
7379,819336.6734541632
7380,398866.8784667761
7381,650479.5789227572
7382,1380737.0556014802
7383,709008.5299173279
7384,256282.09995735955
7385,249266.09973165664
7386,350305.6585822111
7387,2530489.2117442633
7388,463897.768897105
7389,1101133.864027494
7390,448031.8427538891
7391,227825.27908223387
7392,2408069.757010771
7393,320212.3856846986
7394,336820.3253702286
7395,941537.8576368517
7396,835545.0161659641
7397,388820.9556311295
7398,621911.3346695305
7399,519672.5457148838
7400,423023.6413728381
7401,1976069.7247547633
7402,393954.68654635776
7403,143891.63218737466
7404,2013965.852025919
7405,305180.20374743134
7406,370459.4961220982
7407,593845.8576290265
7408,428471.67019841046
7409,707891.4091316828
7410,671531.147743229
7411,336818.9330877689
7412,244153.0070907682
7413,1106134.5162807645
7414,225192.05850089126
7415,907405.2841162287
7416,577377.3174996026
7417,1959132.6926045832
7418,273361.0850480801
7419,413647.10556400724
7420,657476.6473892174
7421,1730170.6211688498
7422,544620.3246817454
7423,736900.2328969407
7424,582423.5371504314
7425,1631638.8833952972
7426,560762.202125358
7427,1635508.203562555
7428,412841.6432253789
7429,779162.9396737701
7430,548818.5933288579
7431,846084.4880477221
7432,711967.5307089488
7433,820764.8927785198
7434,377468.31722180074
7435,149221.56724188567
7436,406139.297182752
7437,216955.54411177165
7438,408300.1733820599
7439,889601.2320242279
7440,576734.4716335664
7441,146213.0144402325
7442,1636293.2004291818
7443,949226.8718393011
7444,272762.36472611566
7445,454134.3576371628
7446,541162.4502607659
